,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30
Cell_103,0.8036674931164584,2.0338731452197347,4.303927516988981,2.6864732483449596,1.2702097192704882,3.2317619552086123,3.246149257492884,2.632741334614913,2.685938887695726,6.952659915992389,1.0644658063996162,0.49170078542001566,1.6094143549464064,0.5356985288646732,2.3722701678293605,0.5090817005689702,2.109099872543354,0.8368188670236775,1.4351380154234696,2.238903818946946,0.66064443443374,2.1959794309932854,0.11513203518831217,3.5332307143798944,2.5025524478926666,1.0308875345456243,2.858858808436942,2.6334636510527756,1.1194038043761603,1.1084938618013327
Cell_104,0.4270504377500676,1.17463735490359,0.18752102646604468,2.0881569325417697,2.1244558931751327,2.768871551918453,5.712417760410547,3.6466943170897244,10.455416434202991,3.929266917803915,3.306191767149475,0.4113448578564052,0.8350347881073114,0.6572127264440635,0.18261804627463846,0.2630497324257961,0.9941997329732767,1.5628012974117758,0.36174717226679354,0.7858390862849596,0.5326970268450315,1.0569216662151306,1.9616175548006245,1.2308563027752244,0.6284226220573141,2.5661160623239416,1.5200799280152844,1.263201756265871,0.3672245124274567,2.358278026844643
Cell_105,1.6515845755752425,1.7240414415868377,0.906159548893392,0.7579778857933542,4.190550525623457,3.8221484181295198,2.998373241369201,4.897914240716989,4.02905494801922,5.481907798764736,0.972814338479758,1.9109813156997373,3.4529731858130472,1.5716246748411227,0.38943179206508305,1.6093238261684106,0.7992148097147018,1.399077407245849,1.1184659066127578,0.27731898506825425,0.9677143577677595,0.36417023425225514,0.6913298966451882,2.352177587808694,1.198744932883372,1.8184089362525167,1.2863379345174957,0.8550494131412344,1.402487716417134,0.1449716514396029
Cell_106,2.0939960377239073,0.4765596372055656,1.7262454325562586,0.8228631511590994,0.27755156631734257,3.7032817235971924,3.730725113362693,8.824042621495884,4.447346459265836,7.376668985604537,0.14439105697799234,0.8852592245783972,1.055681937128958,1.808958121910263,0.5964415093130875,1.5154907652328709,0.9277996848859593,2.956029944394467,1.320690824882755,7.198918608900895,0.9348377134220672,2.810015343668934,3.520011619034911,2.0726548261976903,0.9029878623386828,0.32928783804587897,2.995806267800806,0.6334155805841435,0.13166054631482302,1.3488614095332137
Cell_107,3.34306647088715,0.3347262586620976,2.296346281595259,0.08171191362036972,3.525584689893683,4.032776164904467,2.787744744158822,4.426589825894999,2.822949810423474,2.706378351142552,0.6563314001671496,1.9609173385112153,0.39674827574474253,0.03604662101434838,0.691785455499963,3.090968702468715,3.0592793368735807,0.6553660370297671,0.6313141331616872,0.591091596363747,0.5636679354025441,0.6060390673755011,1.4064567894913191,3.1485250253410197,0.3959731466559267,0.48775616301629626,1.5492477832373313,2.053905337854594,0.18744753572753647,4.0654316837963025
Cell_108,0.8273180212883486,0.2140576650893245,0.17450644601773274,0.1594784541629514,2.768103285758153,2.8841320468978555,5.606119528416034,3.9418225527005575,6.367782160683699,4.480116548635839,1.8026148778498057,1.0755020841390646,0.9308713466964483,0.4432224564681821,2.012605506987629,0.33667507607939423,2.0098620279488997,1.2574843274290335,2.054056412749517,1.3560922941545726,2.9636748153127686,1.658711978346142,1.28139819577275,3.0572348614819402,0.15678472670611937,0.24250559117651477,2.2139694126484963,1.1678659546572787,0.16725981161424341,0.6303784663955223
Cell_109,2.933466587446499,1.320515728681916,1.1943012657250525,0.5512213475804799,2.27780521027054,3.6716571487728418,4.822236795863853,4.042244641885749,8.013787827590122,6.441335972991704,1.3080078597311509,1.5710952583459696,0.6367669309730639,2.0753408970794873,4.018551506047338,1.9773854077779596,0.3863925050189566,3.9449693549491682,4.910226104020931,1.644602059376473,0.5001153452902893,1.2114310760831564,1.849253620955692,1.5298828799699768,0.3864618332551123,1.8215304701977861,2.9070461307751962,0.28387617828262207,0.329632263625856,0.6092626361485964
Cell_110,0.9503079206810386,2.324623831822572,2.8821429181707168,0.47596615802963155,1.3958247172604192,5.489538715772807,4.409029978249257,4.499223570952127,4.478731110951443,4.388957714676342,1.2971703617111996,0.07104013557213107,0.6404715656330164,1.7979478314799255,0.4447915781787775,2.3683180779856645,0.1265560642322705,2.2958015959256137,2.2908418971545066,5.527521622455383,0.822762196461507,1.1688032059471982,3.729096881397559,3.37596568946677,2.651649182980027,1.5753935464992759,3.6532141707692802,6.979472021438913,1.939264845679129,1.2207623803258418
Cell_111,2.133904617421902,1.3721743573060432,0.8959986929519146,2.376369004347285,0.707697812216369,4.474485076281583,3.2357711036049595,8.044855461383476,3.672086044737311,2.8383466102334958,3.2878611257332886,3.7661704884568725,1.5478455394000512,1.0669202513025722,0.8426496671455659,1.476004042351636,1.1236410892410875,0.9996030567004816,0.45599023263106103,0.3162114672372405,1.2637226224915223,1.4369188102025607,0.5502447854958739,0.6399350787517254,1.4339025082719674,0.4421811839338091,2.7324027522679444,1.844030614760107,0.5445855174794917,1.7665536544287859
Cell_112,0.45495403870421697,2.299396046026411,0.476031385828094,1.0473389124478054,1.3336491672432043,6.896907652344378,4.727898962120424,3.5081269656942773,3.5919331407434867,7.57519752282915,1.2046684083951498,2.784257299053094,0.6520779863398478,0.71788259782002,1.1177576920142382,1.1488620868034016,2.071326292689451,1.2367747533151388,0.809410602508624,4.636235431722946,0.44879578781768564,0.5150509318341477,0.45625892708443494,2.1373712891674144,1.72122592295527,1.003667819538718,0.42948359643779865,1.3285432948479416,2.3839042370546784,3.8393006351809245
Cell_113,0.6227900422364802,1.0003329306111304,1.7071644993539048,0.8012186433394852,0.24265150794755408,4.142872188526676,3.2478085955483316,5.039650276115185,4.053849285933471,3.490403066181364,0.5303742241767943,1.1419459099287839,3.164274539711123,2.7709592667522287,0.34747861750460296,1.0125672636029937,0.8727536239691377,0.8209216659834289,0.6660449086833891,0.33757258842496235,5.80598192122307,4.569542752572161,0.7861997649617928,1.3118421510160567,2.5846590187820855,1.307990540222637,0.7239217088519146,0.24873187630910326,1.179919475620152,0.29269635115437886
Cell_114,3.0006468723255644,1.1321497494029122,1.8243856689041986,0.8472063908602858,2.31125651125631,3.4525378951526955,5.466164147196054,3.780393715537224,3.481516125912888,5.678607813955099,0.5258207299709825,1.6008999535322148,3.2790207881392917,2.4851523417926664,0.6276736549607784,1.7911668031827168,0.126732429657216,2.6266519797854406,6.964780989308069,1.5240463027977895,3.4036402996387927,0.23340005371960953,0.383814046833224,0.8441159159255491,1.0043520653813356,1.532346217307212,0.630909474375928,1.3241043368492182,2.5541724989172807,1.7856942828203894
Cell_115,0.8174205047722882,2.1653576482421877,0.7830306502817033,1.2603685561650366,2.451834395856062,3.7026581403870518,3.341650062092155,3.640760172865993,5.858823244943519,5.711890728266655,0.3652014785018882,2.095956720989269,0.9248388777837024,3.576331428095387,0.29517343304577215,2.0640554039862864,0.8307642043640252,0.6414297955734277,2.538974738937182,2.8577723216522104,0.07412872040774837,2.57476945296983,1.0942866501348558,1.1980246562624688,0.2746391049919277,1.9540666171456145,5.909824212282245,0.6835258598832049,3.0703343477494838,1.1583812933808453
Cell_116,0.7121906270698252,0.20933318289459862,3.408659020546942,1.2908637499631899,0.750395165681217,3.3809550497454097,5.263225700035909,4.716742454285586,3.0271945583800086,4.4269632447331615,1.0182743293979701,0.9972888825652391,0.7592573924632505,3.1519796470116086,7.482118691217882,0.36630176360807987,0.05397374831244422,0.9305465058450012,0.06833214292434392,0.1810092194841591,0.6959717391899707,2.071148752424171,0.9203086189320043,0.028380429211425136,0.9087352420955256,0.9752917080074331,0.9908883854392437,2.800840120151982,2.4453334398950832,1.2464608511698207
Cell_117,5.099684904529795,0.6939972010845515,1.0352768732385265,1.1405111340523388,0.20608448973851623,4.3715298849179725,3.3557466985198854,4.036076616934131,4.158961529049139,3.3322949956898023,1.560788892776232,0.4898108288964208,0.8145868149620469,1.8005012991664873,1.0800586582956353,1.5299623106635787,1.7086592195903536,1.0636689235813976,1.6064011611634774,0.5754173191840946,1.7820646662250466,0.9363113584121573,3.214991239034338,1.321764948765234,0.6672901450856084,1.8083285724225515,3.32277282976478,0.7317900905242596,0.6108474414472073,1.3188657896187155
Cell_118,0.8485795810922953,1.8020399785833225,1.8347125440223826,0.2195934086652978,2.4368246533347806,3.5685668259369017,3.308132673387057,4.79787773098815,3.155754024413584,4.5326801842985835,0.29905067610638675,2.6069728309856144,0.8018292052322042,0.2625185336889101,0.28795566565327885,2.2769926375972562,0.46850100246407467,0.7188789048524726,1.2077245958003062,0.8587032291567115,0.0962623036002993,1.9664725972912527,0.9224375748839292,1.514830774246955,2.087033575764687,0.061152685889007796,2.1028672671938446,6.4807653776632135,1.6573377975166927,3.2542254994309663
Cell_119,2.5374833393714766,2.040159977328316,2.6093585764605836,2.9654852924779576,3.057726023319001,3.0330065991234356,5.077056790909976,4.469760414226097,5.7712081105834825,4.175371764504969,0.28143460808580073,3.481106012850246,0.5222495770329163,0.8663660432588405,4.115488758959808,1.329603536278972,0.8295711518841836,1.0875936425159238,0.8120881558049283,2.273508698055935,0.8372065120401755,1.122584548505897,1.9103538489130716,1.7374540188864795,0.5717158534044277,2.2959135034988734,0.6928951361996555,0.3737048643403127,0.11329019352960377,0.985262910150938
Cell_120,0.15711585269544343,0.4874641019286928,1.149231280363334,2.9153635707221235,0.8891601727507772,3.406503343161884,4.7199650389905425,6.195964745257641,3.5832668011947035,6.372531228776907,1.1432175623257308,2.1094188888712844,1.4188088035150614,3.185936038486482,5.34967406365183,0.7292679005041058,1.3466811611789484,2.9137187454831337,1.4627553076488844,0.1039520557149999,0.8825042261723578,1.4518578295008806,3.8746328200062043,1.2821120973860625,0.4509170723390296,1.4822368792035496,3.583177558730523,0.6153491371237295,0.702337026977025,0.6255916923529765
Cell_121,0.2546015421349336,1.230944949070603,1.1034115784402108,0.12491900174455166,0.49241096840556636,4.237811836335058,5.89925075562784,5.327014601757565,5.256980762161107,4.249440279231819,0.20052766581115583,0.9398776738048468,0.021957958817981068,1.3873708196776497,0.5928791332482685,0.057908245350514004,1.6184254085023562,3.550528119050529,0.16034217993704253,1.7334717992884459,0.7912610251980005,0.5217250856559237,0.5230237468417266,0.7910698662183172,0.7881525476953932,1.122442883738492,0.4662853778873665,0.5826870125277082,1.8715697873966501,0.41926143353966744
Cell_122,1.4671756696677687,0.8327419394123373,0.6713917724306012,4.434801223179261,0.2625881328855309,6.156689157274646,5.22133627469857,3.5214392867837923,6.059690466222694,3.102757072971758,0.5489860853501909,0.42613921814479117,1.6348935169431613,2.102099166358543,1.6123640766163114,1.306125368489979,2.497913382014432,2.223145680147483,0.5939689337957043,0.6678840146498838,2.1221776870160625,1.112318627493645,1.1841702415571638,1.3284016485760102,0.11227496709544728,0.5653785530031845,1.7559763810088393,0.5602216605600537,0.9281952936372013,1.746468992145861
Cell_123,2.6089776663465525,2.8571124923972997,2.9840331620270333,1.0151267903912073,0.9175133573272751,3.1182203831708937,6.493461526523163,3.846741849910915,6.483368666288907,4.9657717840876625,2.704962084840419,1.081276542032773,1.8944096115712268,2.7774648239242503,0.7063174463005151,2.996326993382654,0.36289698737827997,4.348982907847646,1.3331085102014735,0.575201196060221,2.281369139682422,1.5631567337420977,0.12275486158610362,0.7915045970524612,0.3849085254510956,0.4271742999879917,0.4094966066642262,1.8206960923620017,2.4236188758708153,0.5192626823618395
Cell_124,5.1182138375797654,1.3458954720999907,2.294966034724339,0.9680124920604728,0.04770853734272328,5.162228848930518,6.516462058513687,4.144447122804485,3.680781415749671,5.358635377963312,1.5528325593399295,3.0059869151269005,1.1761850384903254,2.0731100036944117,0.7682938292277163,0.3367356893860034,2.0778298350348456,2.416284317181965,0.6259927759698563,3.743809133637569,3.822502458364669,0.41254899159670705,0.4356804738170779,0.4601678401241668,1.0352632257502892,0.806152065859892,0.24864421156260158,0.4757786752170207,0.04993509088087504,0.07121076863357728
Cell_125,0.18669243801997257,4.912102169082318,4.480048960881934,2.1775502416482078,0.632995815719948,2.445164612440829,4.259754417837884,4.535634297122978,3.8065839492785596,4.958492973421525,0.3013828758366594,0.6470125732426537,0.9095861328564177,4.579244941093462,0.4678174893616498,1.7053749053983074,0.3889044830526123,0.3266940227823635,0.5265096315490196,1.1909625323764081,4.118494464227444,0.6182515294616342,2.4311513268923917,4.748693585073708,1.466543243617678,2.7937072428933547,0.4946832615523956,1.6666324836189725,2.044996105812121,0.23264558550637668
Cell_126,0.4402350096905121,0.8709694278356112,0.5431456039894065,0.9741851419003951,0.18825139601377702,8.06498827619704,5.103920345427472,14.70616226249847,3.720270538328178,5.080230230476536,0.5488407121803315,0.3242788419823804,2.517254263967481,1.2270907745227564,0.8132895362807556,1.5056509082061722,0.4627090147132741,0.4448938399836841,0.5711360956326107,2.9283956010504917,2.7437308598745718,0.2559667958087465,4.263859583013922,1.1329528465710554,1.6987418558632073,0.5508227944984039,1.1895980613591506,0.32179539305040283,0.5092337552783278,2.352115119900044
Cell_127,2.396867144590374,1.7665847535108015,0.761417260898334,0.2500758118219589,3.209468030276529,6.499880755811418,3.2533834144840053,5.947280012760264,3.8976823017016313,5.522306012363552,0.1918881964577708,0.5833549631396013,1.2717755587262718,4.406798664326637,1.2747847724808512,2.8362268106630526,1.4357422059212073,1.390313384959526,1.8488285770580621,1.1046861109668176,2.3062843351957247,0.3524878202796825,1.1118755564114071,4.690136050990593,2.929760542795935,1.5488642847508671,2.618551410550919,3.793642716947366,0.07339838486034171,0.892419969031475
Cell_128,0.5811355104928062,0.2129119892774478,5.196398349109391,1.9241138555616935,2.5453811403114948,4.190125844970634,4.403066444975092,3.4051669163780067,4.445650373560629,5.822768662857962,2.1214876953112056,0.9319870121043894,3.9077554305646967,3.3241904476997215,1.5105407885187394,1.2017769703951073,0.8636653037363906,1.6608281405862597,3.1893079611944444,1.2273100822188971,0.6626925693703294,1.2022769296840734,1.5351728824276356,0.3235392941967049,0.22648785839986837,0.6813116271649532,3.9015707362146546,3.0508784740381985,0.159401752759088,0.42157005049772034
Cell_129,2.2056797078605546,0.7742807714908322,1.738517607802694,0.17388400880821978,1.1798608547335947,4.318266607886573,5.530580594089085,4.906695405625098,3.7761825101739026,3.5123223229112726,4.803276818495729,2.07708383005034,0.5546817901011403,1.2978030668908365,0.7987845984764202,0.9582275258478022,3.0138840021563786,0.41915048738892124,2.149208766320856,3.1140083319596323,1.8801955602376892,1.0056821299974315,0.5110872510839244,0.5947003190172605,1.322253878441587,1.224920827117543,2.3730769390170283,0.19334248103581822,2.9843765931722275,7.227177790671102
Cell_130,1.099159494201129,0.9447908073454071,1.034391437646482,1.2810856275862565,0.8736653393167878,3.262007630366883,4.0552848303914715,4.262705117694366,6.354964407357167,3.2755226879112986,4.269676808822779,0.8150327447145334,0.47394722973795833,2.077531006133576,0.7229097548421631,1.119146309421277,1.191774621513522,1.9801754798497935,1.0881928515492183,0.9784658708568389,0.793742932380297,1.8176824375013798,0.6842466457541557,3.3233558472307427,1.2040773562341591,0.1300525542974191,1.5342055402599308,1.7596765673983046,3.3523513942776666,0.5374705558125401
Cell_131,0.4528195505278479,2.035326155478192,2.9371138651940805,0.5137899256462304,1.48611205149118,3.943953291500007,4.428913651011606,3.2525432753527506,4.992250101518269,4.5995675505003,0.994043842323726,1.9476837054655929,2.9759337357340447,0.40405409771214246,1.5403302031524868,0.8203117007898466,1.2137653837322702,2.0769271992282134,0.8867742396561862,1.080427356780172,2.598153469984707,1.723564907142004,1.05753791553514,1.324101968347103,1.2383201240109376,0.11496487080063393,1.3443849522263605,0.2621603515239211,2.9111091282869155,0.25402971828912185
Cell_132,0.7799821474811741,0.6373774942409164,3.7816666336157323,2.816799732476633,0.03088560204842603,3.5438386286893295,2.3247671541266817,4.856066898418907,5.668184444896887,3.797934442172028,2.140934762280929,0.9104612369941936,1.4928692702173967,2.0790656558820193,0.7501188500694242,0.4660934060375284,0.6007205732735562,1.0441431975584405,1.1829738862790762,1.5688865139167312,0.5379264161242191,2.1286130532345933,4.4427409340230195,0.6424391945861319,6.325967381469209,4.888474384679536,1.1795461083227516,1.0148452828858598,0.5914423697259453,2.388194754256128
Cell_133,1.2534581895190224,1.375695710218593,0.47764289525416515,2.442535703607764,0.9393689344161397,2.460361559528452,3.486157737035344,3.163886576357286,7.313031012013054,7.626821843941844,1.1248949801918207,2.756030033927659,2.7028368792893915,0.6017315811980548,1.303747957398983,0.7701228601292062,0.5519165115302572,2.845645939765719,0.7396348530699236,1.5724628307426594,2.6546353772623394,3.507454690885597,0.3602504525274576,0.40006762904387,1.4256347676078431,0.07426935630188594,0.4238489116649318,3.091015195527127,1.9962418071040466,1.0441307885343494
Cell_134,1.758088123797352,2.1099967629776377,0.22233871367092006,0.7262075723023045,3.4161596593957775,4.863745798080323,4.884328120717816,4.788810653561585,2.8033320044409074,3.6263471872721214,1.6705923943348324,0.7439434236838497,0.37641249528703086,0.4393057832937778,3.4695404101737437,0.7034382568427151,2.959405725621469,1.5295530154279562,0.934467018174308,0.5234608179217167,2.0403179015474118,2.685355471738012,2.2020892608968956,0.2560201137667398,0.7014196846141889,0.7912146687435587,0.08088467307750803,1.7433893967772085,1.9560403036698466,1.9006417535054976
Cell_135,1.6502210570810556,0.8604775102858785,0.5008062879460261,0.8574780165625624,1.540192535196298,6.063547628324422,4.521966795790009,4.822851756962326,4.184229697896007,4.433638853772102,3.350467835554879,1.0519777556184362,0.9789122062653787,0.806264875788908,2.096992172735691,0.08727848391611948,2.961661579960117,0.9383076311032991,1.6542439240793414,2.231607827060273,0.43304512060707673,1.1452843162729818,0.918884793737372,0.32037688457051844,2.6687592171076195,0.848315657175461,0.3038958668271873,1.210090373767052,0.20586446977566464,0.7441905927182706
Cell_136,1.5138412990377916,0.1764788477469355,1.9893680284280988,1.2679360465805476,2.241904124905395,5.292660491834369,4.151495510248503,4.044461388087333,5.616628257538408,3.303463879580727,0.3603154675711869,0.6192317538099099,0.23237218804802354,0.2994908896137469,0.3124527342435677,0.8513705302486309,0.813261456737569,2.5196634568941056,0.8664187665080428,1.066686776019719,0.03375590897157847,1.3907095749359686,0.9396618714043624,1.5158497127365227,0.6611994095970251,0.8610112762735789,3.0609769068647,1.7389133151742184,0.9037909259196096,0.5143160052370931
Cell_137,0.35581528710734883,0.7054504529426968,0.9832108959473336,4.199521556964748,1.3032844476675471,3.3853994885661454,3.7222789251812847,3.649664709391172,3.9765549843655927,4.381014496652084,0.7332210836087312,4.346342536766683,0.9193820796044567,2.5875004055244952,0.1553039898088141,1.0894699164638173,0.504020334203822,2.6440024443511705,0.7829545151917122,3.127184629353967,1.9675390140784728,0.6834867979872628,0.3477891969998323,0.5385491999561692,0.8620123250151586,1.9571754691514012,1.124070349015934,2.253140181575468,3.314824285705591,1.1795267895871513
Cell_138,0.39559186933754154,1.5765685226515154,4.704497738906745,2.355626824504205,1.47604882868901,3.9213993534310254,3.5182943558316735,2.9416234502251544,1.9988116121943795,4.290534508620238,0.12025061449630657,0.820785639786673,0.28069036636057965,0.34298608176169676,1.1991470475550525,0.5393578168815107,0.214005413940295,0.6588836365645059,0.2038230129168897,2.980268787229006,2.045965521551775,2.0385775796656533,0.48447355457570146,1.6492961140847662,1.3597876958527013,0.5261076638668469,1.059939207899609,0.15895253484386157,0.35908683708928796,1.0329262479139347
Cell_139,0.6986503260908502,1.5289462983137936,0.5416577314174623,0.8063430545881016,1.1147152078620812,3.9594625054079726,3.8159812455434876,3.889530106702532,7.355835918592971,3.5662097497040786,0.7020785204298268,2.337133910833705,2.8071444965935726,1.7828498110449524,2.7516413441220338,0.4663416456107803,2.550802230737454,2.1047811598650994,0.33735181248786145,0.8180336743910027,0.05520008043407317,1.265912939012117,2.514557493837319,0.6658159214081211,0.3870197945697399,0.3559007354567331,1.0995284912773216,1.7696937085734383,3.6988943731347868,3.365208629857786
Cell_140,1.3269160571969612,2.421782674721251,2.0064031164636495,1.1622730268023118,1.1226661928297792,5.41319604183904,4.308988500483802,4.044044095579434,4.433740888500557,3.4934104205501675,4.3849462566930635,0.8572558432634948,0.6597220815833685,0.6841958720096816,0.9617039581228003,4.01717041729618,3.9076085996150596,2.4382443888048217,0.32164055053818225,2.4115921176135733,0.9680418387065309,1.8618566793052147,0.5427081648654245,2.103799449595081,2.1842735984389754,1.317223990644713,1.9077510747064814,1.866429826492284,0.5891077775078524,3.3429195014869495
Cell_141,0.8156268781029505,0.16671479651819554,3.2610566376538666,1.2426736001990648,2.117377740104476,3.631070366211983,3.9862719804893905,4.134848303077268,4.876974701472944,5.625463571865108,1.312199790603737,0.8309252760193417,0.8881283834857084,2.067709765330957,2.305785068942065,0.3847501122116581,1.263137091742773,2.256563559538948,3.9692865276177858,3.2100227587953047,0.21320384068376072,1.1363230702679947,0.20634472242511234,3.743515471687451,1.40591592402704,2.296972956385978,0.4331050012125754,0.6051642205772305,1.5845042250484527,3.01887036908984
Cell_142,0.11229386931364518,2.7518162342042083,1.4190826333516169,0.08083481739567977,2.079354024684283,6.004888183558183,3.9519069805657736,3.5739847056194103,3.3773798370887285,4.633444489445974,0.24146968856648277,3.471605125569586,0.4847865069156794,2.548714169547211,2.131760889913862,1.5469817316377388,2.705122891893914,0.39295982217562786,2.570955471578951,2.488627494348673,2.4968391068236153,1.8063383286405932,0.3774050953411648,0.8131605725096541,2.7766987846102618,0.8351861507275897,0.38564098276875214,5.501932540298275,0.13004639405409266,0.705775990404974
Cell_143,2.0134740314359223,5.867110008034808,0.9450930154612958,0.8540574849067155,1.0944432961969408,2.611176322157214,3.3464750133552297,5.951252948638119,3.9232983490368523,2.65489585421906,0.3706240368738134,3.829032723314663,3.15397120302797,0.5027296879143064,1.7636263335658,0.1984721142395132,0.7129979629831724,1.518066228479258,0.7331766005651593,1.0732411398868655,0.569671126339037,0.20828854133269512,3.211649144301008,0.08361545423961665,1.9874600758457024,0.9565069779226069,3.2549113270256504,0.9751221711627417,1.3477565112614331,1.0298417283408516
Cell_144,1.9046262273823595,0.38576823540038513,0.6935416297943122,3.1152278980381496,2.076691276180717,4.460112265018496,4.744344925861884,3.2738121338321693,5.093523379838049,3.8730225241549685,2.207664709143776,1.52064524200118,2.1663723722039863,1.8310167583845345,0.7988367472440165,0.7042226707509243,0.23739648924435477,1.9339416663976443,2.4510681253238764,1.072473717204776,0.3004968730351232,0.3239234955139596,0.4661787648336032,0.6683298788017902,0.7680681838633745,1.1922004783199942,4.021436077249984,1.807372689652246,2.909520487272081,0.46216519755030006
Cell_145,0.593468473726564,1.2325842654678683,1.5530166711420688,0.6942869414286755,1.1631335057140983,6.3482623657002115,4.286154235857914,4.267874542220084,3.7938202912361807,5.949715425047691,0.11118416165397899,1.37627285735196,1.215731020789459,0.5432947521539228,0.4703902065228439,0.6881450895600821,0.5405922801478618,0.4320373771988654,1.1476028380748229,0.49924021518982065,1.42272398161419,1.7362398772716998,0.8765352574521799,1.1357820195259707,3.273877675764328,1.9581378161897398,0.24343924596518288,2.378551152813915,4.73343674629642,2.261506071292497
Cell_146,1.1053138616726756,2.06293672480305,2.047486554764151,2.4188536280035677,0.917725385389922,2.951803224949297,3.3237193546580257,4.233727542147203,6.264741123896832,4.756688011877776,0.9666272953124581,1.1391090407244489,0.04304815216992397,1.2123464155054473,0.31591751313893207,4.727430555808479,0.3346950965051655,0.02515931940810192,0.6202396002163341,2.9985720133999725,1.1474747624758401,1.577183556685833,0.4089486023509036,0.9073819365093962,1.6144850792725778,0.5498376447190854,1.9915635372587972,0.6816937221174145,0.4420962534603711,1.9626581138364112
Cell_147,0.6121661170218016,1.4270315318704603,1.2339845891719834,2.372313135302347,1.336071894690459,3.828236454670349,3.6634177846099396,7.3277630270780865,5.0272916104778105,4.11293363255814,0.12099302161421258,3.47213797649479,1.037361004340674,2.566841626650785,0.7119904582778829,1.034760287572358,0.18561658215235685,2.035265083614123,1.014628141685633,2.7665787226074188,1.1710379281663046,2.9006210981183873,3.0518071823623605,1.1272739204257352,0.6425160785670975,0.04239379545032806,0.43358914738273024,5.905263473063408,0.810022172904036,0.07769403281291928
Cell_148,0.1864946440915903,0.9900919539465611,0.41895622995448495,1.2470155048011613,0.30940987325061114,4.251934809332188,9.168245494428502,3.193599391730288,3.6410983501092016,3.5109346344160275,1.3655181697548207,1.7489022468935755,1.4671559495553974,1.2783792123927329,0.9504915253558742,2.1431676463665124,0.39636381424031675,0.7101409015058606,0.18642424242665637,1.6385115752845945,2.069579274475602,0.45094437005486926,1.811283833275215,0.38302342619056706,0.332087001028382,1.4003864297292596,0.6987403269486134,7.117401199941963,0.7656834940457087,0.911279954564052
Cell_149,3.157553454055545,0.49334517558245644,0.9179937378069909,2.9240719472538084,0.7557983376344335,4.196947604815478,6.156212967778769,4.721178266849687,2.837165410102365,6.529151625894802,1.2289543282484672,0.37906258973729035,2.3589565644371304,0.8595506579358959,0.9080828753709606,5.215723325621676,1.9380589555282683,1.2066693980851382,4.09985644533925,0.2517727663071254,1.1320694378147147,0.7266202306729777,0.5546795181080532,1.6578516639510372,0.7256514392079537,1.5218241637396548,1.0171241167446605,1.008068529176048,0.5061498207576078,5.422261415760744
Cell_150,0.33122450868449144,0.7259036022519068,2.4601866539077584,0.9121049569268762,1.4558868682519357,5.244734870350302,4.795711309449462,4.553110785047252,4.710433426049841,5.486175380067137,0.5284112058426423,3.73768346558649,0.14168941274340854,0.8994432336487984,2.12403979419148,0.3380189035483867,0.08441483746058501,2.3781470662142903,1.6596711624147114,0.5657667617432571,1.1469517833688694,0.5975108496671062,2.681064474210745,2.175771246954328,1.3617768704667397,1.9226385240473012,1.535876390636036,0.3832635738259503,0.13803038959775177,2.1560018334438933
Cell_151,2.6647584381525067,0.6093395769489155,4.501547169654874,1.2911659064031509,0.0801332977449877,1.9724930829852048,6.099002168993147,1.0453976203274116,1.5295486627812234,4.506665705706729,3.9109806556744187,3.9313616604763255,4.692228709028147,3.4988008662530397,4.4299762923459465,0.4645521001420442,3.5346219477641805,2.0735361521135935,1.8690124328150988,1.051708153630239,0.9397536388514869,0.296176596851537,3.6950979238005894,1.8036541945995177,0.7620444853309576,2.2746536360390257,2.2414485682545964,1.7393157078218728,4.291466633222941,3.0502030697515954
Cell_152,2.1357391588333847,0.9079830319545161,0.8381198244797657,3.031589483335794,3.428709758525961,6.599751658271496,1.2484395638442762,1.2743043093936541,0.2638290672986206,4.2712941663870465,4.496998118048255,7.588196163534521,2.9199723030421536,3.958614606347159,5.047696957598599,2.2615329688650863,1.6187494706402719,1.880188137013928,0.6387842442165855,1.6713217835883096,2.2300296847131382,1.1890179096774771,0.7342912025496553,0.3529141007794158,2.601260944225173,1.7247445100464516,7.021247544919292,2.980655984642302,0.2238875288958593,2.280735382578968
Cell_153,2.304210048905634,1.1020827764777732,2.556912045826697,1.7139648331502901,1.3746249434272808,2.911501346894514,0.02800362148541364,4.037506611933888,5.279132790573028,0.24097847166952371,5.445855666018467,3.1618317253450585,3.0532195601348273,3.5692878694358137,5.093128942331188,1.5536173153203372,0.9597988831236621,0.09814323872274555,0.7578492264563019,4.036110388226704,2.2860360225207708,0.4242393702126023,1.413941046378727,0.9905853648850371,4.291454116567169,0.9912665480593162,0.9549179519344955,4.312388789719177,3.1014497597622888,1.3281589273399905
